Age,Gender,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
26,Male,Travel_Rarely,Research & Development,19,4,Human Resources,3,2,5,Research Scientist,3,Married,11955.0,2,Yes,16,3,3,0,6,4,2,0,0,0,0,No
57,Female,Travel_Rarely,Research & Development,15,1,Human Resources,2,2,3,Research Scientist,2,Married,12305.0,3,No,25,3,4,2,35,6,4,32,29,3,30,No
34,Male,Travel_Frequently,Research & Development,23,5,Other,3,1,3,Research Director,3,Married,8603.0,7,Yes,23,3,4,1,14,4,4,9,6,0,5,No
18,Female,Travel_Rarely,Sales,1,3,Technical Degree,4,3,1,Research Director,2,Single,1919.0,2,No,11,4,1,3,0,4,2,0,0,0,0,No
42,Female,Travel_Rarely,Sales,28,3,Technical Degree,1,3,2,Sales Executive,1,Single,7508.0,6,No,25,3,3,3,22,3,2,22,19,1,22,No
60,Female,Travel_Rarely,Research & Development,17,3,Human Resources,3,4,1,Manager,4,Married,9325.0,0,No,24,4,3,0,41,2,3,39,38,2,37,No
57,Female,Travel_Rarely,Research & Development,20,1,Human Resources,4,4,2,Human Resources,2,Divorced,9717.0,8,Yes,20,3,2,3,37,1,2,36,35,0,36,No
59,Female,Travel_Rarely,Research & Development,4,3,Technical Degree,1,4,3,Human Resources,3,Single,12540.0,5,Yes,12,3,1,1,36,0,2,33,31,2,32,No
42,Male,Travel_Rarely,Research & Development,20,3,Marketing,4,1,5,Research Scientist,3,Divorced,14762.0,2,No,21,3,2,2,23,1,2,17,14,1,17,No
56,Female,Travel_Rarely,Research & Development,9,5,Medical,3,1,4,Research Director,2,Single,13332.0,6,No,17,3,4,3,36,5,3,35,32,3,32,No
52,Female,Non-Travel,Sales,6,1,Other,1,3,3,Research Director,1,Single,11372.0,4,Yes,25,3,4,2,30,0,1,30,29,3,28,No
20,Male,Travel_Rarely,Research & Development,3,4,Marketing,4,4,2,Manufacturing Director,1,Divorced,3015.0,7,No,13,3,2,0,0,3,3,0,0,0,0,No
54,Female,Travel_Frequently,Research & Development,22,4,Other,3,3,1,Manufacturing Director,4,Married,7361.0,7,Yes,12,3,4,1,32,5,1,32,32,2,28,No
47,Male,Travel_Rarely,Research & Development,2,3,Human Resources,4,1,3,Healthcare Representative,4,Divorced,11302.0,8,No,16,3,2,3,26,2,2,25,25,2,22,No
55,Female,Travel_Rarely,Sales,18,2,Marketing,1,2,5,Sales Representative,3,Married,17559.0,5,Yes,18,3,3,2,37,0,3,35,34,0,34,No
51,Male,Travel_Rarely,Research & Development,23,1,Human Resources,1,3,2,Sales Executive,3,Married,7893.0,3,No,25,3,3,1,29,4,3,25,25,2,24,Yes
29,Female,Travel_Rarely,Research & Development,19,2,Human Resources,1,1,1,Human Resources,4,Single,3217.0,1,No,18,3,4,2,10,5,1,8,8,2,5,No
36,Female,Travel_Rarely,Sales,7,1,Human Resources,3,4,4,Laboratory Technician,4,Single,11156.0,2,Yes,21,3,1,0,14,3,3,12,11,1,8,No
54,Male,Travel_Rarely,Research & Development,3,1,Life Sciences,4,2,2,Manufacturing Director,4,Single,8922.0,4,No,12,3,3,1,33,0,3,29,28,3,29,No
34,Male,Non-Travel,Research & Development,28,5,Medical,4,2,1,Sales Representative,2,Married,2114.0,7,No,16,3,4,1,11,4,4,7,4,1,6,No
27,Male,Travel_Rarely,Research & Development,28,3,Human Resources,3,2,4,Healthcare Representative,4,Married,9512.0,1,No,22,3,1,0,8,5,1,1,0,1,0,No
29,Male,Travel_Frequently,Sales,18,5,Other,1,4,1,Healthcare Representative,2,Divorced,3652.0,4,Yes,15,3,4,0,8,3,3,1,0,1,0,Yes
33,Male,Travel_Rarely,Sales,20,2,Technical Degree,2,2,4,Sales Executive,2,Single,11261.0,8,No,17,3,2,3,10,5,3,7,5,1,4,No
41,Female,Travel_Rarely,Research & Development,20,2,Medical,1,1,4,Research Scientist,4,Single,13620.0,1,Yes,14,3,4,0,22,0,2,16,13,1,16,No
36,Female,Travel_Rarely,Research & Development,19,4,Other,2,3,4,Healthcare Representative,1,Married,11312.0,7,No,22,3,2,0,16,4,4,10,7,0,8,No
25,Male,Travel_Rarely,Research & Development,9,5,Life Sciences,1,2,1,Research Scientist,1,Single,3760.0,2,No,23,4,3,2,7,2,4,4,1,3,0,Yes
48,Male,Travel_Rarely,Research & Development,16,5,Human Resources,3,2,4,Sales Executive,3,Married,14165.0,7,No,12,3,3,1,30,6,2,28,26,2,26,No
38,Male,Travel_Rarely,Sales,6,5,Other,2,1,2,Laboratory Technician,4,Divorced,5104.0,3,No,20,3,4,2,17,3,2,15,14,2,11,No
34,Female,Travel_Rarely,Research & Development,21,4,Other,3,4,5,Sales Executive,3,Divorced,11733.0,3,No,13,3,1,0,11,0,2,11,8,4,7,No
40,Female,Travel_Rarely,Human Resources,29,5,Other,2,2,5,Research Director,4,Single,14392.0,6,No,19,3,4,3,22,4,2,22,19,1,19,No
54,Male,Travel_Rarely,Research & Development,12,5,Medical,4,1,4,Research Director,3,Divorced,14850.0,4,Yes,20,3,4,2,31,2,4,25,25,3,24,No
33,Female,Travel_Rarely,Research & Development,28,5,Human Resources,2,1,5,Research Director,2,Single,13067.0,3,Yes,18,3,3,2,10,5,3,7,4,2,4,No
23,Male,Travel_Frequently,Research & Development,6,5,Other,2,4,5,Sales Representative,4,Single,11597.0,6,No,23,3,3,1,2,4,3,0,0,0,0,No
25,Female,Travel_Rarely,Research & Development,13,2,Technical Degree,2,4,4,Sales Representative,1,Married,9195.0,2,No,19,3,4,1,4,6,2,0,0,0,0,No
42,Male,Non-Travel,Sales,27,3,Human Resources,4,3,4,Research Scientist,4,Married,12334.0,8,Yes,15,3,3,1,21,2,1,16,16,3,15,No
35,Male,Travel_Rarely,Sales,24,2,Marketing,3,2,2,Human Resources,3,Single,6413.0,4,No,23,3,2,3,17,0,2,14,11,1,10,No
42,Female,Travel_Rarely,Sales,5,5,Technical Degree,4,3,3,Sales Representative,3,Divorced,9048.0,2,No,15,3,4,3,21,4,3,21,18,2,17,No
29,Female,Travel_Rarely,Research & Development,29,1,Life Sciences,2,1,1,Healthcare Representative,3,Divorced,3226.0,1,No,17,3,3,0,11,6,1,5,2,1,2,No
32,Male,Travel_Rarely,Research & Development,13,1,Medical,1,2,4,Manufacturing Director,3,Single,11656.0,6,Yes,17,3,4,0,11,4,2,5,3,3,4,Yes
43,Male,Travel_Frequently,Research & Development,20,4,Marketing,4,1,4,Research Director,3,Single,11194.0,6,No,11,3,3,1,21,1,1,21,18,3,20,No
58,Female,Travel_Rarely,Research & Development,7,2,Medical,1,1,5,Healthcare Representative,3,Divorced,15891.0,4,Yes,22,3,2,2,35,3,2,30,29,1,26,No
43,Male,Travel_Rarely,Research & Development,12,4,Medical,4,1,2,Manager,1,Divorced,8124.0,3,Yes,25,3,2,1,22,4,4,21,20,2,20,No
49,Male,Travel_Rarely,Sales,21,4,Other,4,4,5,Manufacturing Director,3,Married,14708.0,1,No,24,3,4,0,30,6,3,29,27,0,28,No
27,Male,Travel_Rarely,Research & Development,4,1,Technical Degree,2,4,4,Research Scientist,1,Married,9604.0,1,No,15,3,2,2,4,2,2,4,2,2,1,No
33,Male,Non-Travel,Research & Development,5,2,Marketing,3,2,4,Sales Representative,4,Divorced,10503.0,6,No,18,3,2,0,10,3,1,9,6,2,7,No
24,Male,Travel_Frequently,Research & Development,16,3,Other,3,1,5,Research Scientist,2,Married,10888.0,6,Yes,17,3,3,3,3,0,3,0,0,0,0,Yes
34,Male,Travel_Rarely,Research & Development,27,2,Marketing,2,1,4,Sales Representative,1,Married,10667.0,3,No,21,3,4,1,14,6,2,11,9,3,9,No
40,Female,Travel_Rarely,Human Resources,4,4,Human Resources,4,2,3,Sales Representative,4,Single,8601.0,3,Yes,12,3,3,1,19,3,2,16,14,4,15,No
43,Female,Non-Travel,Research & Development,8,5,Human Resources,3,3,1,Sales Executive,2,Married,6444.0,3,No,24,3,3,2,20,1,2,20,17,0,16,No
38,Male,Travel_Rarely,Research & Development,16,4,Technical Degree,3,1,1,Laboratory Technician,1,Married,5282.0,1,No,18,3,1,1,19,0,2,17,14,3,17,Yes
39,Male,Travel_Frequently,Research & Development,8,2,Other,3,4,1,Laboratory Technician,1,Single,3656.0,8,No,12,3,2,0,16,4,4,9,7,1,9,No
24,Female,Travel_Rarely,Research & Development,17,1,Marketing,2,3,3,Manager,4,Divorced,7464.0,0,No,20,3,3,0,5,6,3,0,0,0,0,Yes
31,Male,Travel_Rarely,Research & Development,14,2,Human Resources,1,3,4,Laboratory Technician,3,Married,10904.0,7,No,11,4,3,3,13,5,4,13,11,3,13,Yes
32,Female,Travel_Frequently,Research & Development,12,3,Other,1,3,5,Human Resources,1,Married,10481.0,5,No,21,3,3,0,10,0,3,9,6,2,5,Yes
24,Female,Travel_Rarely,Research & Development,3,5,Medical,1,3,2,Healthcare Representative,1,Divorced,5756.0,6,No,21,3,2,2,1,6,2,0,0,0,0,No
26,Male,Travel_Rarely,Research & Development,27,5,Human Resources,1,3,4,Manager,4,Married,8659.0,4,Yes,24,3,2,0,5,0,3,3,1,0,1,No
25,Male,Travel_Rarely,Sales,20,4,Life Sciences,1,3,3,Manager,3,Divorced,9531.0,5,No,21,3,2,3,7,1,1,6,6,1,6,No
40,Male,Travel_Rarely,Research & Development,2,2,Marketing,3,2,3,Research Director,2,Single,10016.0,5,No,13,3,4,3,18,2,3,12,10,4,9,No
46,Female,Travel_Rarely,Research & Development,13,1,Human Resources,3,2,1,Laboratory Technician,3,Divorced,4936.0,8,Yes,13,3,3,1,25,0,1,18,16,1,14,No
35,Female,Travel_Rarely,Research & Development,21,3,Technical Degree,4,3,4,Human Resources,3,Divorced,10767.0,3,No,16,3,2,2,15,6,1,11,8,0,11,No
48,Male,Travel_Rarely,Research & Development,11,4,Marketing,3,4,1,Sales Representative,4,Divorced,7080.0,4,Yes,22,3,3,0,27,2,4,26,26,2,22,No
47,Male,Travel_Rarely,Research & Development,24,2,Life Sciences,2,2,2,Manager,3,Single,8386.0,3,No,13,3,4,3,28,3,3,24,23,0,21,No
56,Male,Travel_Rarely,Research & Development,12,1,Marketing,4,2,1,Sales Executive,4,Divorced,8810.0,0,No,17,3,1,0,37,5,2,32,32,3,32,No
52,Female,Non-Travel,Research & Development,18,2,Marketing,3,3,2,Manufacturing Director,2,Divorced,8862.0,5,No,18,3,4,3,32,1,3,28,26,3,28,No
35,Male,Travel_Frequently,Research & Development,9,1,Human Resources,4,4,3,Healthcare Representative,1,Single,9079.0,4,Yes,13,3,2,1,17,4,4,12,10,2,9,No
59,Female,Travel_Rarely,Research & Development,29,2,Marketing,4,3,1,Research Scientist,1,Married,8605.0,3,Yes,19,3,2,3,37,6,1,32,30,4,29,No
56,Male,Travel_Rarely,Research & Development,7,2,Technical Degree,1,4,1,Sales Executive,4,Married,7993.0,5,Yes,11,3,4,1,35,6,1,30,30,0,27,Yes
34,Male,Travel_Rarely,Research & Development,6,4,Life Sciences,4,4,5,Research Scientist,4,Divorced,12417.0,4,Yes,25,3,3,2,15,6,4,10,7,4,6,No
31,Female,Travel_Frequently,Research & Development,24,2,Human Resources,3,1,3,Research Director,3,Single,8941.0,2,No,13,3,2,0,13,0,4,8,6,1,5,No
48,Female,Travel_Rarely,Research & Development,14,2,Life Sciences,1,2,5,Manager,3,Single,15351.0,1,No,22,3,2,0,28,5,3,27,25,2,23,No
41,Female,Travel_Frequently,Research & Development,18,4,Technical Degree,3,3,2,Research Scientist,1,Divorced,6279.0,5,No,13,3,4,1,18,5,1,13,13,1,11,Yes
52,Female,Travel_Rarely,Sales,14,4,Marketing,1,2,2,Human Resources,1,Divorced,8099.0,3,No,17,3,3,2,33,2,4,32,31,1,32,No
51,Female,Travel_Rarely,Research & Development,5,5,Marketing,3,2,3,Research Director,1,Married,9512.0,2,No,21,3,4,1,31,0,3,26,25,4,26,No
20,Female,Travel_Rarely,Sales,20,5,Human Resources,1,4,2,Manufacturing Director,4,Married,4135.0,7,No,21,3,4,3,0,6,3,0,0,0,0,No
54,Male,Travel_Rarely,Research & Development,24,4,Life Sciences,1,2,3,Sales Representative,2,Divorced,11351.0,8,Yes,15,3,3,1,32,5,2,26,23,0,24,No
60,Female,Travel_Rarely,Research & Development,13,3,Marketing,2,1,2,Laboratory Technician,2,Single,11004.0,6,No,14,3,3,2,41,6,1,36,34,3,33,No
57,Male,Travel_Rarely,Research & Development,1,1,Medical,3,3,4,Manager,4,Divorced,15238.0,1,No,12,3,1,3,38,6,3,36,36,1,33,No
43,Male,Travel_Rarely,Research & Development,12,4,Marketing,4,2,1,Laboratory Technician,3,Single,5128.0,7,No,17,3,4,0,22,6,4,17,15,2,15,No
40,Male,Travel_Rarely,Research & Development,19,5,Marketing,1,3,4,Laboratory Technician,2,Married,11275.0,4,No,13,3,3,0,17,1,1,12,9,1,9,No
56,Female,Travel_Rarely,Research & Development,10,2,Other,3,2,3,Human Resources,3,Divorced,11617.0,6,No,17,4,2,0,38,4,4,34,34,2,33,No
32,Female,Travel_Rarely,Research & Development,24,4,Life Sciences,1,3,3,Manager,1,Single,8179.0,4,Yes,20,3,1,2,10,3,4,3,3,3,0,Yes
21,Male,Travel_Frequently,Research & Development,5,4,Life Sciences,2,3,4,Research Director,1,Married,9972.0,1,No,22,3,4,2,2,3,3,0,0,0,0,No
46,Male,Travel_Rarely,Sales,20,5,Medical,2,3,1,Manufacturing Director,3,Divorced,5891.0,3,Yes,17,3,3,2,24,2,3,20,19,1,18,No
39,Male,Travel_Frequently,Research & Development,6,5,Medical,2,2,1,Manufacturing Director,1,Divorced,6247.0,4,No,21,3,1,2,20,5,2,18,17,1,18,No
42,Female,Travel_Rarely,Sales,12,3,Medical,2,1,5,Research Director,4,Married,14857.0,5,No,12,3,1,2,20,3,4,17,17,1,13,No
30,Male,Travel_Rarely,Research & Development,21,5,Life Sciences,4,3,2,Sales Representative,3,Divorced,7212.0,4,No,17,3,2,3,10,2,3,10,8,2,8,No
35,Female,Travel_Rarely,Research & Development,3,5,Other,4,4,5,Healthcare Representative,3,Married,13516.0,0,No,16,3,1,1,16,4,2,16,15,2,12,No
50,Male,Non-Travel,Sales,29,5,Other,1,4,1,Research Scientist,3,Single,5921.0,0,No,20,3,4,0,28,6,1,21,19,4,18,No
33,Female,Travel_Rarely,Sales,27,2,Technical Degree,3,4,4,Manager,2,Divorced,11609.0,2,No,14,3,3,2,15,0,2,13,12,4,10,No
59,Female,Travel_Rarely,Sales,14,4,Life Sciences,2,1,2,Sales Executive,3,Married,9914.0,8,Yes,21,3,1,0,39,1,2,35,34,4,32,No
19,Male,Non-Travel,Research & Development,21,4,Technical Degree,2,3,4,Sales Representative,3,Married,9331.0,1,No,15,3,1,2,0,4,4,0,0,0,0,No
52,Female,Travel_Rarely,Research & Development,4,5,Marketing,4,1,5,Human Resources,3,Single,15503.0,4,Yes,22,3,4,0,34,4,1,32,29,2,28,No
59,Male,Travel_Rarely,Research & Development,17,3,Medical,4,3,3,Healthcare Representative,2,Divorced,11404.0,8,Yes,18,3,2,1,37,3,4,31,30,0,27,No
51,Male,Travel_Rarely,Research & Development,17,5,Technical Degree,2,1,4,Healthcare Representative,1,Married,14395.0,6,Yes,15,3,2,0,30,3,4,27,26,2,27,No
47,Male,Travel_Frequently,Sales,14,3,Human Resources,3,3,5,Sales Representative,2,Married,14439.0,7,No,13,3,3,0,29,1,2,26,24,1,22,No
30,Male,Travel_Rarely,Research & Development,15,4,Technical Degree,1,4,5,Healthcare Representative,4,Married,13120.0,1,Yes,12,3,4,2,8,0,2,3,0,2,0,Yes
30,Male,Travel_Frequently,Sales,7,3,Life Sciences,1,3,5,Manufacturing Director,3,Divorced,13327.0,4,No,16,3,2,3,12,4,3,12,11,2,11,No
35,Female,Travel_Rarely,Research & Development,4,3,Medical,1,1,3,Sales Executive,4,Divorced,9235.0,8,No,16,3,3,3,17,5,2,10,9,1,6,No
49,Male,Travel_Frequently,Research & Development,17,1,Medical,1,3,3,Manager,2,Single,9397.0,0,No,17,3,3,0,30,3,3,27,24,5,26,No
49,Female,Travel_Rarely,Research & Development,6,3,Other,3,2,3,Human Resources,1,Single,11987.0,0,Yes,18,3,2,3,27,4,4,25,24,1,22,No
52,Male,Travel_Rarely,Sales,11,3,Technical Degree,3,3,2,Manufacturing Director,1,Single,8209.0,7,No,14,3,4,1,31,0,2,28,25,3,24,No
56,Male,Travel_Rarely,Sales,12,2,Other,3,4,3,Manufacturing Director,3,Divorced,13008.0,1,No,22,3,1,1,37,2,1,30,27,2,30,No
46,Female,Travel_Frequently,Research & Development,15,4,Technical Degree,4,3,3,Healthcare Representative,1,Married,10178.0,8,No,18,3,2,3,28,0,1,21,19,3,21,Yes
46,Male,Travel_Rarely,Research & Development,27,5,Life Sciences,2,2,3,Manager,2,Divorced,9356.0,8,No,22,3,1,3,23,4,4,16,16,4,15,No
33,Male,Travel_Rarely,Human Resources,12,1,Life Sciences,3,2,4,Laboratory Technician,2,Divorced,11652.0,3,No,11,4,1,1,15,4,4,13,10,1,13,No
27,Female,Travel_Rarely,Research & Development,11,3,Marketing,1,2,3,Human Resources,1,Divorced,8435.0,1,Yes,16,4,4,3,9,1,2,8,6,0,8,No
47,Female,Travel_Rarely,Research & Development,27,2,Technical Degree,3,1,2,Sales Executive,3,Single,7119.0,2,No,16,3,4,3,25,4,3,20,20,4,20,No
42,Male,Non-Travel,Human Resources,17,2,Technical Degree,2,2,5,Manager,3,Married,15293.0,0,Yes,13,3,3,2,20,3,2,20,19,3,17,Yes
56,Male,Travel_Rarely,Sales,8,5,Medical,4,1,4,Manager,2,Divorced,14165.0,2,No,19,3,4,2,37,5,3,34,34,1,34,No
37,Male,Travel_Rarely,Research & Development,12,5,Medical,1,2,1,Research Director,1,Single,4662.0,4,No,22,3,3,3,16,1,2,14,11,2,12,Yes
22,Male,Travel_Rarely,Sales,29,4,Other,4,1,3,Healthcare Representative,2,Divorced,6783.0,2,No,22,3,2,3,3,4,1,0,0,0,0,No
18,Male,Travel_Frequently,Research & Development,9,3,Marketing,3,2,5,Human Resources,2,Married,10008.0,2,Yes,15,3,1,2,0,0,1,0,0,0,0,Yes
47,Male,Travel_Frequently,Research & Development,11,2,Life Sciences,1,2,5,Human Resources,4,Single,16012.0,5,No,25,3,4,2,29,4,3,28,25,1,28,No
20,Male,Non-Travel,Research & Development,3,1,Technical Degree,1,3,4,Research Scientist,2,Divorced,9061.0,2,No,11,4,2,3,0,0,2,0,0,0,0,Yes
31,Male,Travel_Rarely,Sales,7,4,Other,3,2,1,Healthcare Representative,3,Single,3425.0,2,Yes,17,3,3,2,13,0,4,7,5,4,5,Yes
47,Male,Travel_Frequently,Research & Development,29,3,Marketing,3,3,2,Sales Representative,1,Married,9600.0,8,No,20,3,4,1,29,4,3,23,20,1,23,No
21,Female,Travel_Rarely,Research & Development,21,5,Medical,2,2,5,Research Scientist,1,Married,11349.0,1,No,25,4,1,0,2,0,1,0,0,0,0,Yes
35,Female,Travel_Rarely,Research & Development,3,3,Marketing,3,2,5,Sales Representative,4,Single,12869.0,0,No,24,3,2,1,12,5,3,7,6,3,3,No
54,Male,Travel_Frequently,Research & Development,21,5,Other,3,3,5,Human Resources,4,Divorced,17249.0,7,Yes,13,4,4,2,31,2,2,30,27,3,28,No
42,Female,Travel_Rarely,Sales,16,3,Life Sciences,3,3,5,Research Director,3,Married,12403.0,2,Yes,20,3,4,1,19,1,4,18,15,2,16,No
18,Female,Travel_Frequently,Research & Development,10,1,Medical,1,1,4,Human Resources,4,Married,7341.0,6,Yes,20,4,2,0,0,4,4,0,0,0,0,No
32,Male,Travel_Rarely,Research & Development,23,4,Human Resources,2,4,1,Manufacturing Director,2,Divorced,3044.0,1,Yes,21,3,3,2,14,6,3,11,10,3,9,Yes
26,Female,Travel_Rarely,Research & Development,7,5,Medical,1,3,5,Research Director,2,Single,12377.0,7,No,14,3,3,1,7,2,2,4,1,1,3,No
32,Female,Travel_Rarely,Sales,25,1,Life Sciences,3,1,2,Human Resources,3,Single,5577.0,8,No,16,3,4,1,10,0,2,8,5,1,6,No
41,Female,Travel_Rarely,Research & Development,24,2,Medical,2,2,2,Research Scientist,1,Divorced,6998.0,7,No,18,4,3,0,19,0,4,15,14,2,13,No
21,Female,Travel_Rarely,Research & Development,20,1,Other,3,3,3,Laboratory Technician,3,Married,6052.0,7,No,23,3,3,2,2,1,1,0,0,0,0,No
29,Female,Travel_Rarely,Sales,15,1,Medical,1,3,5,Sales Executive,4,Married,13399.0,7,Yes,14,3,2,3,6,2,2,2,0,1,0,Yes
54,Male,Non-Travel,Human Resources,21,1,Technical Degree,1,2,5,Sales Executive,1,Divorced,18201.0,6,No,25,3,3,2,36,2,4,35,35,2,32,No
54,Male,Non-Travel,Research & Development,21,5,Marketing,3,2,5,Manager,1,Divorced,17059.0,1,No,22,4,3,0,35,4,4,35,32,1,32,No
60,Female,Travel_Rarely,Human Resources,10,2,Other,2,2,5,Sales Executive,1,Single,15793.0,7,No,19,3,2,0,41,0,2,39,39,3,37,No
23,Female,Travel_Rarely,Research & Development,12,4,Life Sciences,1,2,5,Healthcare Representative,4,Single,11162.0,4,Yes,18,3,4,0,4,6,2,2,2,1,1,Yes
56,Female,Travel_Rarely,Research & Development,18,1,Other,3,4,2,Manager,2,Divorced,10545.0,5,No,20,3,4,0,36,3,3,32,29,1,30,No
41,Male,Travel_Rarely,Sales,28,5,Technical Degree,4,3,1,Human Resources,2,Married,5009.0,3,No,20,3,2,3,19,6,1,12,9,4,12,No
28,Female,Travel_Rarely,Research & Development,23,5,Medical,3,2,1,Manager,4,Single,3762.0,0,No,16,3,1,2,5,4,3,4,4,1,3,No
30,Male,Travel_Rarely,Research & Development,23,4,Medical,3,2,3,Manufacturing Director,4,Divorced,9073.0,4,Yes,17,3,2,2,9,4,3,8,7,3,5,Yes
51,Female,Travel_Rarely,Research & Development,9,3,Human Resources,2,4,2,Sales Executive,3,Married,10316.0,2,Yes,18,3,1,1,28,4,4,22,21,1,18,No
42,Female,Travel_Frequently,Sales,29,2,Other,3,3,5,Manager,3,Single,13561.0,8,No,12,3,3,3,21,1,4,14,11,0,13,No
24,Male,Travel_Rarely,Research & Development,9,2,Medical,4,1,1,Sales Representative,2,Divorced,2873.0,3,No,15,4,4,3,4,1,1,0,0,0,0,No
21,Male,Travel_Rarely,Research & Development,4,1,Medical,3,3,4,Healthcare Representative,4,Divorced,8703.0,1,Yes,23,3,1,1,2,4,3,1,0,1,0,No
25,Male,Travel_Rarely,Sales,5,3,Technical Degree,4,1,4,Manager,3,Married,7749.0,3,No,17,3,1,1,5,5,3,0,0,0,0,Yes
37,Female,Travel_Rarely,Sales,7,2,Life Sciences,1,4,4,Research Director,4,Married,11981.0,2,No,18,3,3,2,17,3,4,12,11,3,10,No
46,Female,Travel_Rarely,Sales,26,1,Human Resources,3,2,5,Sales Executive,4,Divorced,15707.0,2,No,15,3,4,2,28,2,4,21,19,1,21,No
27,Male,Travel_Rarely,Research & Development,7,3,Human Resources,2,4,5,Research Director,2,Married,11258.0,4,No,13,4,3,2,5,2,2,2,0,1,0,No
60,Female,Travel_Rarely,Research & Development,11,5,Human Resources,3,3,3,Research Scientist,2,Divorced,11012.0,0,No,25,3,4,3,39,0,3,33,31,4,30,No
51,Male,Travel_Rarely,Sales,10,1,Marketing,4,2,3,Research Scientist,4,Married,11054.0,4,No,16,3,4,3,32,2,1,27,24,2,26,No
43,Male,Travel_Rarely,Sales,11,3,Other,4,3,3,Research Director,1,Married,10558.0,7,No,15,3,3,1,22,6,3,22,20,3,18,No
58,Female,Travel_Rarely,Research & Development,24,4,Life Sciences,2,1,4,Research Scientist,1,Single,15254.0,8,Yes,18,3,1,0,35,2,4,33,32,2,32,No
20,Female,Travel_Frequently,Sales,24,2,Marketing,4,3,5,Research Director,4,Single,10359.0,0,Yes,19,3,2,0,0,3,2,0,0,0,0,No
23,Female,Travel_Rarely,Research & Development,18,1,Life Sciences,3,4,4,Healthcare Representative,2,Married,9797.0,1,No,19,4,4,0,0,2,3,0,0,0,0,No
22,Female,Travel_Rarely,Research & Development,12,5,Other,4,4,3,Human Resources,1,Divorced,7160.0,1,No,22,4,4,0,0,6,1,0,0,0,0,Yes
22,Female,Travel_Frequently,Research & Development,25,1,Human Resources,3,4,5,Human Resources,2,Married,11372.0,5,No,22,3,2,0,0,3,4,0,0,0,0,No
40,Female,Travel_Rarely,Research & Development,16,2,Technical Degree,3,2,2,Research Director,1,Single,6086.0,0,No,16,3,2,2,19,1,2,12,9,3,12,No
26,Female,Travel_Rarely,Research & Development,27,2,Technical Degree,4,3,1,Human Resources,4,Divorced,1825.0,0,Yes,25,3,3,1,5,3,3,4,3,1,0,No
52,Male,Travel_Rarely,Sales,4,3,Technical Degree,2,2,1,Sales Representative,3,Married,5802.0,1,No,14,3,4,0,29,1,1,24,21,0,23,Yes
37,Male,Travel_Rarely,Research & Development,17,5,Life Sciences,1,3,3,Research Director,3,Married,8856.0,3,No,14,3,3,0,17,3,4,13,12,1,12,No
59,Female,Travel_Rarely,Research & Development,17,3,Other,2,1,4,Manager,2,Married,15971.0,1,No,19,3,2,0,37,4,1,32,32,1,29,No
52,Male,Travel_Rarely,Research & Development,21,5,Medical,1,3,2,Human Resources,2,Married,8904.0,3,Yes,14,3,3,2,34,6,3,31,28,4,31,No
35,Male,Travel_Frequently,Sales,23,1,Medical,2,3,5,Research Scientist,1,Single,14094.0,2,No,18,3,4,0,16,5,4,16,15,3,14,No
34,Male,Travel_Rarely,Research & Development,5,1,Technical Degree,3,3,4,Laboratory Technician,4,Single,10332.0,2,No,19,3,1,1,13,1,3,9,8,3,8,No
41,Male,Travel_Rarely,Research & Development,13,3,Life Sciences,3,3,3,Research Scientist,1,Single,10325.0,8,No,15,3,1,2,22,1,2,21,18,1,17,No
20,Female,Travel_Rarely,Research & Development,3,4,Medical,4,1,4,Manager,4,Single,9043.0,7,No,23,3,4,2,2,2,3,0,0,0,0,No
49,Male,Travel_Rarely,Research & Development,27,2,Life Sciences,1,2,3,Laboratory Technician,4,Divorced,11259.0,8,No,16,3,3,3,30,1,2,26,25,3,23,No
52,Male,Travel_Rarely,Research & Development,23,3,Other,1,4,1,Sales Executive,2,Divorced,7633.0,0,No,13,3,2,3,34,3,3,31,28,3,30,No
55,Female,Travel_Frequently,Research & Development,17,3,Technical Degree,4,3,1,Manufacturing Director,3,Divorced,6775.0,4,No,22,3,2,2,32,4,1,25,23,4,24,No
